1,/36/,divison,10000001,36,চট্টগ্রাম,http://www.chittagongdiv.gov.bd/,Chittagong,1
3424,/68/1960/1965/3665/,union,1965,3665,ধোপাকান্দি ইউনিয়ন,http://dhopakandiup.tangail.gov.bd,Dhopakandi,4
3425,/68/1960/1965/3667/,union,1965,3667,আলমনগর ইউনিয়ন,http://alamnagorup.tangail.gov.bd,Alamnagor,4
3426,/68/1960/1965/3668/,union,1965,3668,হেমনগর ইউনিয়ন,http://hemnagorup.tangail.gov.bd,Hemnagor,4
3427,/68/1960/1965/3669/,union,1965,3669,মির্জাপুর ইউনিয়ন,http://mirzapurup.tangail.gov.bd,Mirzapur,4
3428,/68/1960/1967/,upazilla,1960,1967,মধুপুর উপজেলা,http://madhupur.tangail.gov.bd,Madhupur Upazilla,3
3429,/68/1960/1967/3670/,union,1967,3670,আলোকদিয়া ইউনিয়ন,http://alokdiaup.tangail.gov.bd,Alokdia,4
3430,/68/1960/1967/3734/,union,1967,3734,আউশনারা ইউনিয়ন,http://aushnaraup.tangail.gov.bd,Aushnara,4
3431,/68/1960/1967/3735/,union,1967,3735,অরণখোলা ইউনিয়ন,http://aronkholaup.tangail.gov.bd,Aronkhola,4
3432,/68/1960/1967/3736/,union,1967,3736,শোলাকুড়ি ইউনিয়ন,http://sholakuriup.tangail.gov.bd,Sholakuri,4
3433,/68/1960/1967/3737/,union,1967,3737,গোলাবাড়ী ইউনিয়ন,http://golabariup.tangail.gov.bd,Golabari,4
3434,/68/1960/1967/3738/,union,1967,3738,মির্জাবাড়ী ইউনিয়ন,http://mirjabariup.tangail.gov.bd,Mirjabari,4
3435,/68/1960/1968/,upazilla,1960,1968,মির্জাপুর উপজেলা,http://mirzapur.tangail.gov.bd,Mirzapur Upazilla,3
3436,/68/1960/1968/3200/,union,1968,3200,মহেড়া ইউনিয়ন,http://maheraup.tangail.gov.bd,Mahera,4
3437,/68/1960/1968/3201/,union,1968,3201,জামুর্কী ইউনিয়ন,http://jamurkiup.tangail.gov.bd,Jamurki,4
3438,/68/1960/1968/3202/,union,1968,3202,ফতেপুর ইউনিয়ন,http://fatepurup.tangail.gov.bd,Fatepur,4
3439,/68/1960/1968/3203/,union,1968,3203,বানাইল ইউনিয়ন,http://banailup.tangail.gov.bd,Banail,4
3440,/68/1960/1968/3204/,union,1968,3204,আনাইতারা ইউনিয়ন,http://anaitaraup.tangail.gov.bd,Anaitara,4
3441,/68/1960/1968/3205/,union,1968,3205,ওয়ার্শী ইউনিয়ন,http://warshiup.tangail.gov.bd,Warshi,4
3442,/68/1960/1968/3206/,union,1968,3206,ভাতগ্রাম ইউনিয়ন,http://bhatramup.tangail.gov.bd,Bhatram,4
3443,/68/1960/1968/3207/,union,1968,3207,বহুরিয়া ইউনিয়ন,http://bahuriaup.tangail.gov.bd,Bahuria,4
3444,/68/1960/1968/3208/,union,1968,3208,গোড়াই ইউনিয়ন,http://goraiup.tangail.gov.bd,Gorai,4
3445,/68/1960/1968/3209/,union,1968,3209,আজগানা ইউনিয়ন,http://ajganaup.tangail.gov.bd,Ajgana,4
3446,/68/1960/1968/3210/,union,1968,3210,তরফপুর ইউনিয়ন,http://tarafpurup.tangail.gov.bd,Tarafpur,4
3447,/68/1960/1968/3211/,union,1968,3211,বাঁশতৈল ইউনিয়ন,http://bastailup.tangail.gov.bd,Bastail,4
3448,/68/1960/1968/3212/,union,1968,3212,ভাওড়া ইউনিয়ন,http://baoraup.tangail.gov.bd,Baora,4
3449,/68/1960/1968/3213/,union,1968,3213,লতিফপুর ইউনিয়ন,http://latifpurup.tangail.gov.bd,Latifpur,4
3450,/68/1960/1969/,upazilla,1960,1969,নাগরপুর উপজেলা,http://nagarpur.tangail.gov.bd,Nagarpur Upazilla,3
3451,/68/1960/1969/3154/,union,1969,3154,ভারড়া ইউনিয়ন,http://bharraup.tangail.gov.bd,Bharra,4
3452,/68/1960/1969/3155/,union,1969,3155,সহবতপুর ইউনিয়ন,http://sahabathpurup.tangail.gov.bd,Sahabathpur,4
3453,/68/1960/1969/3156/,union,1969,3156,গয়হাটা ইউনিয়ন,http://goyhataup.tangail.gov.bd,Goyhata,4
3454,/68/1960/1969/3157/,union,1969,3157,সলিমাবাদ ইউনিয়ন,http://solimabadup.tangail.gov.bd,Solimabad,4
3455,/68/1960/1969/3158/,union,1969,3158,নাগরপুর ইউনিয়ন,http://nagorpurup.tangail.gov.bd,Nagorpur,4
3456,/68/1960/1969/3159/,union,1969,3159,মামুদনগর ইউনিয়ন,http://mamudnagorup.tangail.gov.bd,Mamudnagor,4
3457,/68/1960/1969/3160/,union,1969,3160,মোকনা ইউনিয়ন,http://moknaup.tangail.gov.bd,Mokna,4
3458,/68/1960/1969/3161/,union,1969,3161,পাকুটিয়া ইউনিয়ন,http://pakutiaup.tangail.gov.bd,Pakutia,4
3459,/68/1960/1969/3162/,union,1969,3162,বেকরা আটগ্রাম ইউনিয়ন,http://bekrahatgramup.tangail.gov.bd,Bekrahatgram,4
3460,/68/1960/1969/3163/,union,1969,3163,ধুবড়িয়া ইউনিয়ন,http://dhuburiaup.tangail.gov.bd,Dhuburia,4
3461,/68/1960/1969/3164/,union,1969,3164,ভাদ্রা ইউনিয়ন,http://bhadraup.tangail.gov.bd,Bhadra,4
3462,/68/1960/1969/3165/,union,1969,3165,দপ্তিয়র ইউনিয়ন,"http://doptiorup.tangail.gov.bd ",Doptior,4
3463,/68/1960/1970/,upazilla,1960,1970,সখিপুর উপজেলা,http://sakhipur.tangail.gov.bd,Sakhipur Upazilla,3
3464,/68/1960/1970/3220/,union,1970,3220,কাকড়াজান ইউনিয়ন,http://kakrajanup.tangail.gov.bd,Kakrajan,4
3465,/68/1960/1970/3221/,union,1970,3221,গজারিয়া ইউনিয়ন,http://gajariaup.tangail.gov.bd,Gajaria,4
3466,/68/1960/1970/3222/,union,1970,3222,যাদবপুর ইউনিয়ন,http://jaduppurup.tangail.gov.bd,Jaduppur,4
3467,/68/1960/1970/3223/,union,1970,3223,হাতীবান্ধা ইউনিয়ন,http://hatibandhaup.tangail.gov.bd,Hatibandha,4
3468,/68/1960/1970/3224/,union,1970,3224,কালিয়া ইউনিয়ন,http://kaliaup.tangail.gov.bd,Kalia,4
3469,/68/1960/1970/3225/,union,1970,3225,দরিয়াপুর ইউনিয়ন,http://dariapurup.tangail.gov.bd,Dariapur,4
3470,/68/1960/1970/3227/,union,1970,3227,বহুরিয়া ইউনিয়ন,http://bahuria.tangail.gov.bd,Bahuria,4
3471,/68/1960/1970/3250/,union,1970,3250,বহেড়াতৈল ইউনিয়ন,http://baharatoilup.tangail.gov.bd,Baharatoil,4
3472,/68/1960/1971/,upazilla,1960,1971,টাঙ্গাইল সদর উপজেলা,http://tangailsadar.tangail.gov.bd,Tangailsadar Upazilla,3
3473,/68/1960/1971/3307/,union,1971,3307,মগড়া ইউনিয়ন,http://mograup.tangail.gov.bd,Mogra,4
3474,/68/1960/1971/3308/,union,1971,3308,গালা ইউনিয়ন,http://galaup.tangail.gov.bd,Gala,4
3475,/68/1960/1971/3309/,union,1971,3309,ঘারিন্দা ইউনিয়ন,http://gharindaup.tangail.gov.bd,Gharinda,4
3476,/68/1960/1971/3310/,union,1971,3310,করটিয়া ইউনিয়ন,http://karatiaup.tangail.gov.bd,Karatia,4
3477,/68/1960/1971/3311/,union,1971,3311,ছিলিমপুর ইউনিয়ন,http://silimpurup.tangail.gov.bd,Silimpur,4
3478,/68/1960/1971/3312/,union,1971,3312,পোড়াবাড়ী ইউনিয়ন,http://porabariup.tangail.gov.bd,Porabari,4
3479,/68/1960/1971/3313/,union,1971,3313,দাইন্যা ইউনিয়ন,http://dyennaup.tangail.gov.bd,Dyenna,4
3480,/68/1960/1971/3314/,union,1971,3314,বাঘিল ইউনিয়ন,http://baghilup.tangail.gov.bd,Baghil,4
3481,/68/1960/1971/3315/,union,1971,3315,কাকুয়া ইউনিয়ন,http://kakuaup.tangail.gov.bd,Kakua,4
3482,/68/1960/1971/3316/,union,1971,3316,হুগড়া ইউনিয়ন,http://hugraup.tangail.gov.bd,Hugra,4
3483,/68/1960/1971/3317/,union,1971,3317,কাতুলী ইউনিয়ন,http://katuliup.tangail.gov.bd,Katuli,4
3484,/68/1960/1971/3318/,union,1971,3318,মাহমুদনগর ইউনিয়ন,http://mahamudnagarup.tangail.gov.bd,Mahamudnagar,4
3485,/68/1960/1975/,upazilla,1960,1975,কালিহাতী উপজেলা,http://kalihati.tangail.gov.bd,Kalihati Upazilla,3
3486,/68/1960/1975/3166/,union,1975,3166,দুর্গাপুর ইউনিয়ন,http://durgapurup.tangail.gov.bd,Durgapur,4
3487,/68/1960/1975/3167/,union,1975,3167,বীরবাসিন্দা ইউনিয়ন,http://birbashindaup.tangail.gov.bd,Birbashinda,4
3488,/68/1960/1975/3168/,union,1975,3168,নারান্দিয়া ইউনিয়ন,http://narandiaup.tangail.gov.bd,Narandia,4
3489,/68/1960/1975/3169/,union,1975,3169,সহদেবপুর ইউনিয়ন,http://shahadebpurup.tangail.gov.bd,Shahadebpur,4
3490,/68/1960/1975/3170/,union,1975,3170,কোকডহরা ইউনিয়ন,http://kokdaharaup.tangail.gov.bd,Kokdahara,4
3491,/68/1960/1975/3171/,union,1975,3171,বল্লা ইউনিয়ন,http://ballaup.tangail.gov.bd,Balla,4
3492,/68/1960/1975/3183/,union,1975,3183,সল্লা ইউনিয়ন,http://sallaup.tangail.gov.bd,Salla,4
3493,/68/1960/1975/3184/,union,1975,3184,নাগবাড়ী ইউনিয়ন,http://nagbariup.tangail.gov.bd,Nagbari,4
3494,/68/1960/1975/3185/,union,1975,3185,বাংড়া ইউনিয়ন,http://bangraup.tangail.gov.bd,Bangra,4
3495,/68/1960/1975/3186/,union,1975,3186,পাইকড়া ইউনিয়ন,http://paikoraup.tangail.gov.bd,Paikora,4
3496,/68/1960/1975/3187/,union,1975,3187,দশকিয়া ইউনিয়ন,http://dashokiaup.tangail.gov.bd,Dashokia,4
3497,/68/1960/1975/3188/,union,1975,3188,পারখী ইউনিয়ন,http://parkhiup.tangail.gov.bd,Parkhi,4
3498,/68/1960/1975/3189/,union,1975,3189,গোহালিয়াবাড়ী ইউনিয়ন,http://gohaliabariup.tangail.gov.bd,Gohaliabari,4
3499,/68/1960/1980/,upazilla,1960,1980,ধনবাড়ী উপজেলা,http://dhanbari.tangail.gov.bd,Dhanbari Upazilla,3
3500,/68/1960/1980/3298/,union,1980,3298,ধোপাখালী ইউনিয়ন,http://dhopakhaliup.tangail.gov.bd,Dhopakhali,4
3501,/68/1960/1980/3300/,union,1980,3300,পাইস্কা ইউনিয়ন,http://paiskaup.tangail.gov.bd,Paiska,4
3502,/68/1960/1980/3301/,union,1980,3301,মুশুদ্দি ইউনিয়ন,http://mushuddiup.tangail.gov.bd,Mushuddi,4
3503,/68/1960/1980/3302/,union,1980,3302,বলিভদ্র ইউনিয়ন,http://bolibodrowup.tangail.gov.bd,Bolibodrow,4
3504,/68/1960/1980/3303/,union,1980,3303,বীরতারা ইউনিয়ন,http://birtaraup.tangail.gov.bd,Birtara,4
3505,/68/1960/1980/3304/,union,1980,3304,বানিয়াজান ইউনিয়ন,http://baniajanup.tangail.gov.bd,Baniajan,4
3506,/68/1960/1980/3305/,union,1980,3305,যদুনাথপুর ইউনিয়ন,http://jadunathpurup.tangail.gov.bd,Jadunathpur,4
3507,/68/2256/,district,68,2256,কিশোরগঞ্জ জেলা,http://www.kishoreganj.gov.bd,Kishoreganj District,2
3508,/68/2256/2279/,upazilla,2256,2279,ইটনা উপজেলা,http://itna.kishoreganj.gov.bd,Itna Upazilla,3
3509,/68/2256/2279/3542/,union,2279,3542,চৌগাংগা ইউনিয়ন,"http://chawgangaup.kishoreganj.gov.bd       ",Chawganga,4
3510,/68/2256/2279/3544/,union,2279,3544,জয়সিদ্ধি ইউনিয়ন,http://joysiddiup.kishoreganj.gov.bd,Joysiddi,4
3511,/68/2256/2279/3551/,union,2279,3551,এলংজুরী ইউনিয়ন,http://alonjoriup.kishoreganj.gov.bd,Alonjori,4
3512,/68/2256/2279/3555/,union,2279,3555,বাদলা ইউনিয়ন,http://badlaup.kishoreganj.gov.bd,Badla,4
3513,/68/2256/2279/3557/,union,2279,3557,বড়িবাড়ি ইউনিয়ন,http://boribariup.kishoreganj.gov.bd,Boribari,4
3514,/68/2256/2279/3560/,union,2279,3560,ইটনা ইউনিয়ন,http://itnaup.kishoreganj.gov.bd,Itna,4
3515,/68/2256/2279/3561/,union,2279,3561,মৃগা ইউনিয়ন,"http://mrigaup.kishoreganj.gov.bd ",Mriga,4
3516,/68/2256/2279/3562/,union,2279,3562,ধনপুর ইউনিয়ন,http://dhonpurup.kishoreganj.gov.bd,Dhonpur,4
3517,/68/2256/2279/3563/,union,2279,3563,রায়টুটি ইউনিয়ন,http://raytotiup.kishoreganj.gov.bd,Raytoti,4
3518,/68/2256/2280/,upazilla,2256,2280,কটিয়াদী উপজেলা,http://katiadi.kishoreganj.gov.bd,Katiadi Upazilla,3
3519,/68/2256/2280/3739/,union,2280,3739,বনগ্রাম ইউনিয়ন,http://banagramup.kishoreganj.gov.bd,Banagram,4
3520,/68/2256/2280/3740/,union,2280,3740,সহশ্রাম ধুলদিয়া ইউনিয়ন,http://shahasramdhuldiaup.kishoreganj.gov.bd,Shahasramdhuldia,4
3521,/68/2256/2280/3741/,union,2280,3741,কারগাঁও ইউনিয়ন,http://kargaonup.kishoreganj.gov.bd,Kargaon,4
3522,/68/2256/2280/3742/,union,2280,3742,চান্দপুর ইউনিয়ন,http://chandpurup.kishoreganj.gov.bd,Chandpur,4
3523,/68/2256/2280/3743/,union,2280,3743,মুমুরদিয়া ইউনিয়ন,http://mumurdiaup.kishoreganj.gov.bd,Mumurdia,4
3524,/68/2256/2280/3744/,union,2280,3744,আচমিতা ইউনিয়ন,http://acmitaup.kishoreganj.gov.bd,Acmita,4
3525,/68/2256/2280/3745/,union,2280,3745,মসূয়া ইউনিয়ন,http://mosuaup.kishoreganj.gov.bd,Mosua,4
3526,/68/2256/2280/3746/,union,2280,3746,লোহাজুরী ইউনিয়ন,http://lohajureeup.kishoreganj.gov.bd,Lohajuree,4
3527,/68/2256/2280/3747/,union,2280,3747,জালালপুর ইউনিয়ন,http://jalalpurup.kishoreganj.gov.bd,Jalalpur,4
3528,/68/2256/2281/,upazilla,2256,2281,ভৈরব উপজেলা,http://bhairab.kishoreganj.gov.bd,Bhairab Upazilla,3
3529,/68/2256/2281/4082/,union,2281,4082,সাদেকপুর ইউনিয়ন,http://sadekpurup.kishoreganj.gov.bd,Sadekpur,4
3530,/68/2256/2281/4083/,union,2281,4083,আগানগর ইউনিয়ন,http://aganagarup.kishoreganj.gov.bd,Aganagar,4
3531,/68/2256/2281/4084/,union,2281,4084,শিমুলকান্দি ইউনিয়ন,http://shimulkandiup.kishoreganj.gov.bd,Shimulkandi,4
3532,/68/2256/2281/4086/,union,2281,4086,গজারিয়া ইউনিয়ন,http://gajariaup.kishoreganj.gov.bd,Gajaria,4
3533,/68/2256/2281/4087/,union,2281,4087,কালিকা প্রসাদ ইউনিয়ন,http://kalikaprashadup.kishoreganj.gov.bd,Kalikaprashad,4
3534,/68/2256/2281/4088/,union,2281,4088,শ্রীনগর ইউনিয়ন,http://sreenagarup.kishoreganj.gov.bd,Sreenagar,4
3535,/68/2256/2281/4089/,union,2281,4089,শিবপুর ইউনিয়ন,http://shibpurup.kishoreganj.gov.bd,Shibpur,4
3536,/68/2256/2282/,upazilla,2256,2282,তাড়াইল উপজেলা,http://tarail.kishoreganj.gov.bd,Tarail Upazilla,3
3537,/68/2256/2282/3584/,union,2282,3584,তালজাঙ্গা ইউনিয়ন,http://taljangaup.kishoreganj.gov.bd,Taljanga,4
3538,/68/2256/2282/3586/,union,2282,3586,রাউতি ইউনিয়ন,http://rautiup.kishoreganj.gov.bd,Rauti,4
3539,/68/2256/2282/3587/,union,2282,3587,ধলা ইউনিয়ন,http://dholaup.kishoreganj.gov.bd,Dhola,4
3540,/68/2256/2282/3589/,union,2282,3589,জাওয়ার ইউনিয়ন,http://jawarup.kishoreganj.gov.bd,Jawar,4
3541,/68/2256/2282/3591/,union,2282,3591,দামিহা ইউনিয়ন,http://damihaup.kishoreganj.gov.bd,Damiha,4
3542,/68/2256/2282/3592/,union,2282,3592,দিগদাইর ইউনিয়ন,http://digdairup.kishoreganj.gov.bd,Digdair,4
3543,/68/2256/2282/3594/,union,2282,3594,তাড়াইল-সাচাইল ইউনিয়ন,http://tarailsachailup.kishoreganj.gov.bd,Tarailsachail,4
3544,/68/2256/2283/,upazilla,2256,2283,হোসেনপুর উপজেলা,http://hossainpur.kishoreganj.gov.bd,Hossainpur Upazilla,3
3545,/68/2256/2283/3565/,union,2283,3565,জিনারী ইউনিয়ন,http://jinariup.kishoreganj.gov.bd,Jinari,4
3546,/68/2256/2283/3566/,union,2283,3566,গোবিন্দপুর ইউনিয়ন,http://gobindapurup.kishoreganj.gov.bd,Gobindapur,4
3547,/68/2256/2283/3567/,union,2283,3567,সিদলা ইউনিয়ন,http://sidhlaup.kishoreganj.gov.bd,Sidhla,4
3548,/68/2256/2283/3568/,union,2283,3568,আড়াইবাড়িয়া ইউনিয়ন,http://araibariaup.kishoreganj.gov.bd,Araibaria,4
3549,/68/2256/2283/3569/,union,2283,3569,সাহেদল ইউনিয়ন,http://sahedalup.kishoreganj.gov.bd,Sahedal,4
3550,/68/2256/2283/3570/,union,2283,3570,পুমদি ইউনিয়ন,http://pumdiup.kishoreganj.gov.bd,Pumdi,4
3551,/68/2256/2284/,upazilla,2256,2284,পাকুন্দিয়া উপজেলা,http://pakundia.kishoreganj.gov.bd,Pakundia Upazilla,3
3552,/68/2256/2284/3828/,union,2284,3828,জাঙ্গালিয়া ইউনিয়ন,http://jangaliaup.kishoreganj.gov.bd,Jangalia,4
3553,/68/2256/2284/3829/,union,2284,3829,হোসেনদি ইউনিয়ন,http://hosendiup.kishoreganj.gov.bd,Hosendi,4
3554,/68/2256/2284/3830/,union,2284,3830,নারান্দি ইউনিয়ন,http://narandiup.kishoreganj.gov.bd,Narandi,4
3555,/68/2256/2284/3831/,union,2284,3831,সুখিয়া ইউনিয়ন,http://shukhiaup.kishoreganj.gov.bd,Shukhia,4
3556,/68/2256/2284/3832/,union,2284,3832,পটুয়াভাঙ্গা ইউনিয়ন,http://patuavabgaup.kishoreganj.gov.bd,Patuavabga,4
3557,/68/2256/2284/3833/,union,2284,3833,চান্দিপাশা ইউনিয়ন,http://chandipashaup.kishoreganj.gov.bd,Chandipasha,4
3558,/68/2256/2284/3834/,union,2284,3834,চারফারাদি ইউনিয়ন,http://charfaradiup.kishoreganj.gov.bd,Charfaradi,4
3559,/68/2256/2284/3835/,union,2284,3835,বুড়ুদিয়া ইউনিয়ন,http://burudiaup.kishoreganj.gov.bd,Burudia,4
3560,/68/2256/2284/3836/,union,2284,3836,ইজারাসিন্দুর ইউনিয়ন,http://egarasindurup.kishoreganj.gov.bd,Egarasindur,4
3561,/68/2256/2284/3838/,union,2284,3838,পাকন্দিয়া ইউনিয়ন,http://pakundiaup.kishoreganj.gov.bd,Pakundia,4
3562,/68/2256/2285/,upazilla,2256,2285,কুলিয়ারচর উপজেলা,http://kuliarchar.kishoreganj.gov.bd,Kuliarchar Upazilla,3
3563,/68/2256/2285/3958/,union,2285,3958,রামদী ইউনিয়ন,http://ramdiup.kishoreganj.gov.bd,Ramdi,4
3564,/68/2256/2285/3960/,union,2285,3960,উছমানপুর ইউনিয়ন,http://osmanpurup.kishoreganj.gov.bd,Osmanpur,4
3565,/68/2256/2285/3961/,union,2285,3961,ছয়সূতী ইউনিয়ন,http://chhaysutiup.kishoreganj.gov.bd,Chhaysuti,4
